img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2012/JPEGImages/2012_003752.jpg,['person'],"[[100, 118, 380, 242]]"
VOCdevkit/VOC2012/JPEGImages/2010_005907.jpg,"['car', 'person']","[[14, 10, 465, 299], [221, 21, 54, 65]]"
VOCdevkit/VOC2012/JPEGImages/2009_001328.jpg,"['bottle', 'bottle']","[[102, 1, 138, 252], [35, 1, 71, 121]]"
VOCdevkit/VOC2012/JPEGImages/2011_003352.jpg,['person'],"[[85, 48, 153, 400]]"
VOCdevkit/VOC2012/JPEGImages/2012_003571.jpg,['person'],"[[96, 1, 279, 451]]"
VOCdevkit/VOC2012/JPEGImages/2008_006665.jpg,"['chair', 'sofa']","[[239, 333, 198, 167], [168, 333, -162, -3]]"
VOCdevkit/VOC2012/JPEGImages/2009_002579.jpg,"['person', 'diningtable', 'bottle', 'bottle', 'bottle']","[[112, 151, 158, 225], [1, 316, 374, 184], [35, 196, 84, 304], [131, 205, 68, 267], [195, 279, 45, 144]]"
VOCdevkit/VOC2012/JPEGImages/2008_006339.jpg,"['sheep', 'sheep']","[[139, 322, -59, -21], [1, 271, 89, 211]]"
VOCdevkit/VOC2012/JPEGImages/2010_000690.jpg,"['dog', 'person']","[[88, 162, 195, 132], [265, 29, 235, 273]]"
VOCdevkit/VOC2012/JPEGImages/2011_006121.jpg,['person'],"[[1, 1, 320, 499]]"
VOCdevkit/VOC2012/JPEGImages/2008_006242.jpg,['motorbike'],"[[1, 490, 26, -9]]"
VOCdevkit/VOC2012/JPEGImages/2008_005792.jpg,"['horse', 'person']","[[100, 294, -14, 136], [75, 244, 91, 13]]"
VOCdevkit/VOC2012/JPEGImages/2007_001420.jpg,"['horse', 'person', 'pottedplant']","[[109, 270, 83, 70], [80, 268, 201, 96], [148, 306, 288, 194]]"
VOCdevkit/VOC2012/JPEGImages/2010_006181.jpg,"['person', 'person']","[[124, 71, 118, 304], [328, 142, 79, 209]]"
VOCdevkit/VOC2012/JPEGImages/2008_007472.jpg,['cat'],"[[19, 330, 89, 170]]"
VOCdevkit/VOC2012/JPEGImages/2008_006855.jpg,"['person', 'person', 'bicycle', 'bicycle', 'person', 'person']","[[361, 490, -119, -128], [328, 458, -125, -146], [239, 389, -117, -191], [248, 372, -30, -69], [176, 220, -20, -42], [185, 217, -61, -75]]"
VOCdevkit/VOC2012/JPEGImages/2008_003849.jpg,"['boat', 'boat', 'boat']","[[6, 342, 8, 33], [310, 328, 73, 92], [185, 214, 180, 197]]"
VOCdevkit/VOC2012/JPEGImages/2009_004231.jpg,"['bus', 'bus']","[[1, 1, 426, 374], [425, 141, 75, 123]]"
VOCdevkit/VOC2012/JPEGImages/2011_005993.jpg,['person'],"[[96, 123, 404, 252]]"
VOCdevkit/VOC2012/JPEGImages/2010_006605.jpg,['person'],"[[153, 291, 51, 95]]"
VOCdevkit/VOC2012/JPEGImages/2011_000182.jpg,"['sofa', 'person', 'person']","[[1, 105, 498, 269], [215, 147, 172, 228], [2, 93, 436, 282]]"
VOCdevkit/VOC2012/JPEGImages/2008_002985.jpg,"['dog', 'person', 'person']","[[224, 277, 27, 52], [71, 351, 248, 97], [131, 352, 39, -89]]"
VOCdevkit/VOC2012/JPEGImages/2009_004425.jpg,"['dog', 'dog', 'dog']","[[249, 50, 230, 147], [105, 130, 138, 111], [236, 146, 61, 76]]"
VOCdevkit/VOC2012/JPEGImages/2010_002005.jpg,['dog'],"[[1, 20, 348, 373]]"
VOCdevkit/VOC2012/JPEGImages/2011_004355.jpg,"['person', 'person', 'person']","[[118, 140, 96, 235], [201, 137, 76, 238], [264, 116, 90, 259]]"
VOCdevkit/VOC2012/JPEGImages/2011_004022.jpg,['person'],"[[16, 33, 336, 467]]"
VOCdevkit/VOC2012/JPEGImages/2011_005758.jpg,['person'],"[[244, 41, 126, 253]]"
VOCdevkit/VOC2012/JPEGImages/2009_004382.jpg,['cat'],"[[50, 1, 214, 499]]"
VOCdevkit/VOC2012/JPEGImages/2009_000748.jpg,"['bird', 'bird', 'bird']","[[31, 140, 85, 33], [211, 122, 98, 34], [193, 183, 67, 18]]"
VOCdevkit/VOC2012/JPEGImages/2011_006355.jpg,['person'],"[[124, 49, 60, 153]]"
VOCdevkit/VOC2012/JPEGImages/2012_003172.jpg,"['person', 'person']","[[305, 194, 6, 17], [388, 284, 112, 91]]"
VOCdevkit/VOC2012/JPEGImages/2008_003800.jpg,"['horse', 'person']","[[133, 295, -67, -62], [88, 375, 99, 125]]"
VOCdevkit/VOC2012/JPEGImages/2012_002834.jpg,['person'],"[[1, 1, 337, 373]]"
VOCdevkit/VOC2012/JPEGImages/2010_001386.jpg,['cat'],"[[44, 9, 350, 267]]"
VOCdevkit/VOC2012/JPEGImages/2008_002728.jpg,"['person', 'person']","[[22, 284, 65, 122], [37, 208, 165, 143]]"
VOCdevkit/VOC2012/JPEGImages/2012_004315.jpg,['person'],"[[392, 239, 81, 136]]"
VOCdevkit/VOC2012/JPEGImages/2011_005559.jpg,['person'],"[[163, 72, 112, 116]]"
VOCdevkit/VOC2012/JPEGImages/2010_004726.jpg,"['chair', 'chair', 'diningtable']","[[208, 141, 26, 12], [197, 168, 39, 35], [168, 151, 97, 104]]"
VOCdevkit/VOC2012/JPEGImages/2009_001117.jpg,"['cat', 'cat', 'cat', 'cat']","[[30, 31, 296, 262], [141, 203, 223, 267], [303, 120, 128, 233], [303, 59, 167, 236]]"
VOCdevkit/VOC2012/JPEGImages/2009_004768.jpg,['sheep'],"[[86, 98, 414, 328]]"
VOCdevkit/VOC2012/JPEGImages/2009_002638.jpg,['train'],"[[40, 76, 454, 245]]"
VOCdevkit/VOC2012/JPEGImages/2009_002267.jpg,"['cat', 'car']","[[241, 146, 33, 70], [1, 1, 471, 201]]"
VOCdevkit/VOC2012/JPEGImages/2008_001866.jpg,"['person', 'person', 'train']","[[195, 230, -81, -98], [200, 229, -95, -114], [25, 287, 101, 185]]"
VOCdevkit/VOC2012/JPEGImages/2011_001011.jpg,"['person', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant']","[[191, 225, 60, 104], [49, 146, 64, 77], [244, 163, 75, 66], [89, 105, 65, 48], [7, 62, 57, 61], [152, 78, 50, 49]]"
VOCdevkit/VOC2012/JPEGImages/2011_004568.jpg,['person'],"[[1, 70, 278, 305]]"
VOCdevkit/VOC2012/JPEGImages/2011_007044.jpg,"['person', 'person']","[[1, 67, 207, 395], [225, 159, 138, 225]]"
VOCdevkit/VOC2012/JPEGImages/2011_003933.jpg,['person'],"[[61, 1, 254, 367]]"
VOCdevkit/VOC2012/JPEGImages/2010_001245.jpg,"['sheep', 'person']","[[180, 202, 187, 146], [1, 70, 112, 291]]"
VOCdevkit/VOC2012/JPEGImages/2011_005242.jpg,['person'],"[[333, 40, 167, 281]]"
VOCdevkit/VOC2012/JPEGImages/2007_003541.jpg,"['person', 'person', 'chair']","[[18, 500, 177, -165], [72, 500, -38, -278], [350, 500, -79, -125]]"
VOCdevkit/VOC2012/JPEGImages/2011_003822.jpg,['person'],"[[380, 183, 72, 127]]"
VOCdevkit/VOC2012/JPEGImages/2012_003812.jpg,"['person', 'person']","[[39, 395, 31, 70], [77, 429, 36, 71]]"
VOCdevkit/VOC2012/JPEGImages/2009_003564.jpg,"['sofa', 'pottedplant']","[[1, 196, 314, 179], [301, 126, 132, 120]]"
VOCdevkit/VOC2012/JPEGImages/2009_001426.jpg,"['diningtable', 'chair', 'chair', 'chair', 'chair', 'chair']","[[209, 236, 291, 139], [383, 182, 96, 72], [157, 191, 81, 184], [249, 137, 29, 61], [68, 127, 71, 66], [1, 171, 53, 83]]"
VOCdevkit/VOC2012/JPEGImages/2011_001475.jpg,['person'],"[[2, 1, 372, 139]]"
VOCdevkit/VOC2012/JPEGImages/2010_000857.jpg,"['dog', 'chair']","[[52, 43, 161, 305], [26, 79, 295, 401]]"
VOCdevkit/VOC2012/JPEGImages/2008_004974.jpg,['car'],"[[133, 247, 35, 90]]"
VOCdevkit/VOC2012/JPEGImages/2011_003514.jpg,"['person', 'person']","[[173, 56, 129, 234], [58, 139, 62, 127]]"
VOCdevkit/VOC2012/JPEGImages/2010_006175.jpg,"['person', 'person']","[[182, 278, 48, 153], [142, 325, 47, 172]]"
VOCdevkit/VOC2012/JPEGImages/2011_005612.jpg,['person'],"[[245, 166, 101, 288]]"
VOCdevkit/VOC2012/JPEGImages/2010_005975.jpg,"['cat', 'chair', 'pottedplant']","[[25, 92, 436, 264], [1, 1, 499, 374], [1, 74, 38, 107]]"
VOCdevkit/VOC2012/JPEGImages/2007_000121.jpg,"['tvmonitor', 'tvmonitor']","[[28, 267, 223, 208], [28, 273, -6, -22]]"
VOCdevkit/VOC2012/JPEGImages/2008_003017.jpg,['person'],"[[28, 400, 65, 100]]"
VOCdevkit/VOC2012/JPEGImages/2009_000339.jpg,['dog'],"[[47, 7, 407, 350]]"
VOCdevkit/VOC2012/JPEGImages/2012_003494.jpg,['person'],"[[249, 253, 125, 209]]"
VOCdevkit/VOC2012/JPEGImages/2009_003109.jpg,['bird'],"[[35, 33, 362, 277]]"
VOCdevkit/VOC2012/JPEGImages/2008_000912.jpg,"['horse', 'horse']","[[157, 249, -141, -117], [26, 480, 82, -142]]"
VOCdevkit/VOC2012/JPEGImages/2007_000250.jpg,"['diningtable', 'bottle']","[[170, 375, -169, 99], [124, 297, -27, -147]]"
VOCdevkit/VOC2012/JPEGImages/2012_002611.jpg,['person'],"[[117, 63, 292, 253]]"
VOCdevkit/VOC2012/JPEGImages/2011_003941.jpg,['person'],"[[170, 82, 189, 293]]"
VOCdevkit/VOC2012/JPEGImages/2009_003534.jpg,"['train', 'train', 'person', 'person', 'person']","[[62, 53, 378, 229], [2, 62, 99, 201], [419, 137, 21, 65], [471, 142, 22, 69], [450, 140, 23, 61]]"
VOCdevkit/VOC2012/JPEGImages/2011_003991.jpg,['person'],"[[20, 44, 247, 298]]"
VOCdevkit/VOC2012/JPEGImages/2010_005593.jpg,['pottedplant'],"[[213, 1, 287, 366]]"
VOCdevkit/VOC2012/JPEGImages/2009_002471.jpg,"['person', 'person', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'diningtable', 'chair', 'diningtable', 'person']","[[306, 82, 141, 165], [15, 96, 172, 279], [1, 248, 168, 127], [184, 291, 132, 84], [1, 201, 31, 48], [123, 165, 48, 28], [183, 144, 43, 59], [421, 143, 26, 25], [301, 133, 31, 20], [171, 141, 328, 160], [171, 142, 70, 53], [1, 173, 432, 202], [212, 87, 115, 133]]"
VOCdevkit/VOC2012/JPEGImages/2010_000931.jpg,"['tvmonitor', 'tvmonitor', 'person']","[[237, 70, 103, 106], [128, 63, 111, 107], [42, 238, 105, 95]]"
VOCdevkit/VOC2012/JPEGImages/2010_005716.jpg,['dog'],"[[1, 48, 319, 252]]"
VOCdevkit/VOC2012/JPEGImages/2010_004320.jpg,['cat'],"[[4, 2, 389, 262]]"
VOCdevkit/VOC2012/JPEGImages/2008_006071.jpg,"['dog', 'dog', 'person', 'person', 'person', 'car', 'car', 'car']","[[190, 266, 97, 122], [189, 281, -16, -54], [94, 280, -29, -106], [163, 216, 162, 151], [163, 213, 187, 172], [142, 160, 295, 325], [133, 152, 178, 207], [123, 142, 66, 98]]"
VOCdevkit/VOC2012/JPEGImages/2009_004243.jpg,"['chair', 'tvmonitor', 'tvmonitor']","[[67, 169, 124, 164], [218, 120, 49, 40], [153, 141, 39, 26]]"
VOCdevkit/VOC2012/JPEGImages/2008_003105.jpg,['train'],"[[94, 311, -18, 145]]"
VOCdevkit/VOC2012/JPEGImages/2008_007042.jpg,['pottedplant'],"[[20, 500, -19, -125]]"
VOCdevkit/VOC2012/JPEGImages/2012_001645.jpg,['person'],"[[87, 22, 160, 298]]"
VOCdevkit/VOC2012/JPEGImages/2012_004281.jpg,['person'],"[[196, 85, 147, 196]]"
VOCdevkit/VOC2012/JPEGImages/2008_005105.jpg,['cow'],"[[67, 374, -1, 2]]"
VOCdevkit/VOC2012/JPEGImages/2010_005299.jpg,"['bottle', 'person']","[[267, 15, 75, 253], [79, 1, 416, 344]]"
VOCdevkit/VOC2012/JPEGImages/2007_005212.jpg,"['motorbike', 'chair', 'sofa']","[[203, 267, 152, 165], [213, 291, 219, 175], [239, 333, 192, 167]]"
VOCdevkit/VOC2012/JPEGImages/2009_000833.jpg,"['person', 'person']","[[232, 44, 246, 331], [56, 70, 207, 305]]"
VOCdevkit/VOC2012/JPEGImages/2008_002086.jpg,"['person', 'person', 'pottedplant', 'pottedplant', 'chair', 'chair', 'bottle', 'bottle']","[[46, 375, 320, 115], [30, 72, 168, 180], [332, 375, -115, -114], [266, 375, -265, -328], [323, 375, -224, -191], [317, 375, -37, -10], [36, 76, 137, 110], [46, 77, 135, 114]]"
VOCdevkit/VOC2012/JPEGImages/2008_006310.jpg,"['car', 'cow']","[[134, 182, 42, 48], [152, 176, 116, 117]]"
VOCdevkit/VOC2012/JPEGImages/2010_003032.jpg,"['dog', 'dog', 'cat', 'chair']","[[313, 81, 187, 294], [1, 148, 225, 225], [191, 65, 148, 178], [1, 1, 499, 374]]"
VOCdevkit/VOC2012/JPEGImages/2012_004119.jpg,"['person', 'person']","[[335, 121, 27, 63], [240, 127, 20, 59]]"
VOCdevkit/VOC2012/JPEGImages/2007_003118.jpg,"['bird', 'bird', 'bird', 'person', 'person']","[[21, 108, 186, 178], [153, 220, 208, 241], [174, 248, 124, 125], [73, 333, 52, 58], [206, 333, 156, 139]]"
VOCdevkit/VOC2012/JPEGImages/2009_002146.jpg,"['boat', 'boat', 'person', 'person', 'person']","[[80, 39, 314, 418], [28, 235, 156, 214], [205, 388, 14, 42], [319, 413, 14, 23], [346, 411, 14, 28]]"
VOCdevkit/VOC2012/JPEGImages/2011_005649.jpg,"['person', 'person']","[[175, 116, 51, 151], [245, 140, 47, 153]]"
VOCdevkit/VOC2012/JPEGImages/2008_008376.jpg,"['bird', 'bird']","[[141, 262, -59, 33], [94, 328, 223, 172]]"
VOCdevkit/VOC2012/JPEGImages/2008_004488.jpg,"['car', 'person']","[[16, 246, 4, 224], [3, 213, -2, -187]]"
VOCdevkit/VOC2012/JPEGImages/2010_003350.jpg,['bicycle'],"[[11, 18, 470, 258]]"
VOCdevkit/VOC2012/JPEGImages/2009_004999.jpg,['cat'],"[[1, 20, 264, 480]]"
VOCdevkit/VOC2012/JPEGImages/2011_000286.jpg,"['boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat']","[[128, 232, 102, 51], [1, 252, 290, 123], [245, 254, 89, 44], [351, 228, 82, 66], [425, 230, 75, 66], [241, 205, 69, 54], [299, 220, 71, 48]]"
VOCdevkit/VOC2012/JPEGImages/2008_004930.jpg,"['tvmonitor', 'person']","[[4, 373, 20, 103], [108, 273, 78, 98]]"
VOCdevkit/VOC2012/JPEGImages/2008_005521.jpg,"['bird', 'bird', 'bird', 'bird', 'bird', 'bird']","[[231, 288, -216, -225], [181, 246, -170, -187], [191, 237, -108, -108], [164, 230, 54, 54], [113, 188, 213, 198], [101, 162, 254, 237]]"
VOCdevkit/VOC2012/JPEGImages/2010_000541.jpg,['aeroplane'],"[[37, 17, 357, 306]]"
VOCdevkit/VOC2012/JPEGImages/2011_001714.jpg,"['dog', 'person']","[[146, 134, 194, 195], [1, 1, 374, 446]]"
VOCdevkit/VOC2012/JPEGImages/2009_001905.jpg,['aeroplane'],"[[241, 148, 103, 32]]"
VOCdevkit/VOC2012/JPEGImages/2010_000956.jpg,"['bird', 'bird', 'bird']","[[172, 26, 26, 21], [109, 400, 20, 13], [40, 394, 17, 10]]"
VOCdevkit/VOC2012/JPEGImages/2008_006512.jpg,['cat'],"[[1, 303, 0, 100]]"
VOCdevkit/VOC2012/JPEGImages/2012_002442.jpg,"['person', 'person', 'person', 'person']","[[38, 68, 182, 185], [175, 446, 139, 54], [249, 84, 57, 167], [14, 99, 39, 156]]"
VOCdevkit/VOC2012/JPEGImages/2007_002643.jpg,"['car', 'person', 'person', 'motorbike']","[[51, 152, -50, -63], [57, 174, 350, 279], [102, 207, 78, 74], [133, 282, 48, 20]]"
VOCdevkit/VOC2012/JPEGImages/2010_004703.jpg,"['person', 'person', 'person', 'pottedplant', 'pottedplant', 'pottedplant']","[[184, 143, 66, 182], [257, 143, 71, 181], [310, 194, 57, 113], [359, 256, 50, 30], [395, 191, 55, 38], [490, 243, 10, 34]]"
VOCdevkit/VOC2012/JPEGImages/2012_001094.jpg,['person'],"[[197, 67, 59, 115]]"
VOCdevkit/VOC2012/JPEGImages/2009_000634.jpg,['bicycle'],"[[65, 74, 403, 244]]"
VOCdevkit/VOC2012/JPEGImages/2008_004917.jpg,"['aeroplane', 'aeroplane', 'car']","[[74, 214, -71, 280], [124, 171, -123, -113], [179, 191, 235, 247]]"
VOCdevkit/VOC2012/JPEGImages/2009_004557.jpg,['boat'],"[[196, 75, 71, 81]]"
VOCdevkit/VOC2012/JPEGImages/2012_001082.jpg,"['person', 'person', 'person', 'person']","[[271, 108, 136, 267], [47, 92, 132, 283], [190, 92, 101, 283], [365, 50, 50, 146]]"
VOCdevkit/VOC2012/JPEGImages/2012_000035.jpg,['person'],"[[144, 47, 156, 301]]"
VOCdevkit/VOC2012/JPEGImages/2012_004319.jpg,['person'],"[[274, 82, 27, 55]]"
VOCdevkit/VOC2012/JPEGImages/2010_006413.jpg,"['person', 'person']","[[46, 13, 454, 362], [1, 65, 248, 310]]"
VOCdevkit/VOC2012/JPEGImages/2008_005737.jpg,"['bicycle', 'bicycle', 'bicycle', 'person', 'person']","[[310, 500, -193, -260], [253, 345, -199, -233], [332, 500, -331, -409], [206, 479, -72, -231], [202, 319, -155, -209]]"
VOCdevkit/VOC2012/JPEGImages/2010_005498.jpg,['bird'],"[[93, 1, 407, 374]]"
VOCdevkit/VOC2012/JPEGImages/2009_004456.jpg,"['cat', 'sofa']","[[42, 34, 441, 302], [1, 1, 499, 335]]"
VOCdevkit/VOC2012/JPEGImages/2012_004176.jpg,['person'],"[[124, 154, 174, 346]]"
VOCdevkit/VOC2012/JPEGImages/2008_006839.jpg,"['car', 'person']","[[79, 128, -50, -16], [1, 375, 122, 125]]"
VOCdevkit/VOC2012/JPEGImages/2012_000915.jpg,"['person', 'person']","[[1, 41, 171, 438], [166, 20, 191, 458]]"
VOCdevkit/VOC2012/JPEGImages/2011_002359.jpg,"['sofa', 'person', 'person', 'person', 'bottle']","[[2, 114, 451, 259], [17, 84, 296, 291], [195, 35, 232, 340], [54, 203, 222, 160], [162, 199, 57, 43]]"
VOCdevkit/VOC2012/JPEGImages/2012_003188.jpg,['person'],"[[98, 1, 240, 355]]"
VOCdevkit/VOC2012/JPEGImages/2012_001371.jpg,['person'],"[[24, 45, 209, 455]]"
VOCdevkit/VOC2012/JPEGImages/2010_000245.jpg,"['dog', 'person', 'person', 'person', 'person', 'person']","[[249, 201, 28, 52], [152, 42, 72, 225], [119, 67, 23, 77], [411, 65, 22, 65], [138, 72, 18, 76], [216, 62, 30, 82]]"
VOCdevkit/VOC2012/JPEGImages/2007_004003.jpg,['motorbike'],"[[50, 315, -5, 157]]"
VOCdevkit/VOC2012/JPEGImages/2012_004078.jpg,"['person', 'person', 'person', 'person']","[[348, 179, 139, 137], [259, 164, 76, 68], [94, 214, 201, 161], [68, 174, 82, 77]]"
VOCdevkit/VOC2012/JPEGImages/2008_004968.jpg,"['bus', 'bus', 'person', 'person', 'person']","[[258, 284, -159, -153], [261, 280, -133, -135], [255, 368, -253, -325], [258, 313, -210, -250], [266, 302, -192, -214]]"
VOCdevkit/VOC2012/JPEGImages/2007_003169.jpg,"['cat', 'sofa']","[[113, 332, -59, 142], [64, 211, -62, 38]]"
VOCdevkit/VOC2012/JPEGImages/2008_005638.jpg,['car'],"[[135, 298, -90, 153]]"
VOCdevkit/VOC2012/JPEGImages/2011_001754.jpg,['cat'],"[[121, 24, 237, 293]]"
VOCdevkit/VOC2012/JPEGImages/2011_000380.jpg,['person'],"[[58, 157, 118, 305]]"
VOCdevkit/VOC2012/JPEGImages/2008_005845.jpg,['dog'],"[[13, 305, 129, 58]]"
VOCdevkit/VOC2012/JPEGImages/2009_003808.jpg,['cow'],"[[267, 227, 38, 76]]"
VOCdevkit/VOC2012/JPEGImages/2008_001306.jpg,"['person', 'person', 'person']","[[123, 294, -31, -110], [230, 298, -140, -139], [169, 283, 100, 50]]"
VOCdevkit/VOC2012/JPEGImages/2009_003347.jpg,"['bottle', 'person']","[[210, 110, 73, 205], [46, 1, 418, 374]]"
VOCdevkit/VOC2012/JPEGImages/2011_005168.jpg,"['person', 'person']","[[108, 79, 62, 175], [222, 113, 71, 139]]"
VOCdevkit/VOC2012/JPEGImages/2009_004552.jpg,['bird'],"[[170, 72, 155, 253]]"
VOCdevkit/VOC2012/JPEGImages/2011_001319.jpg,['chair'],"[[269, 173, 116, 139]]"
VOCdevkit/VOC2012/JPEGImages/2009_000135.jpg,['bus'],"[[36, 145, 432, 130]]"
VOCdevkit/VOC2012/JPEGImages/2008_007030.jpg,"['chair', 'chair']","[[160, 279, -148, -215], [107, 375, 99, 89]]"
VOCdevkit/VOC2012/JPEGImages/2009_000223.jpg,"['person', 'sheep', 'sheep', 'motorbike', 'motorbike']","[[37, 196, 25, 47], [242, 141, 91, 128], [360, 197, 58, 56], [187, 211, 89, 36], [104, 201, 87, 43]]"
VOCdevkit/VOC2012/JPEGImages/2012_001229.jpg,"['person', 'person', 'person']","[[192, 157, 208, 174], [372, 59, 64, 84], [306, 40, 77, 63]]"
VOCdevkit/VOC2012/JPEGImages/2008_001169.jpg,"['train', 'car']","[[71, 300, -68, 184], [229, 243, 226, 248]]"
VOCdevkit/VOC2012/JPEGImages/2011_002756.jpg,"['chair', 'sofa', 'tvmonitor']","[[1, 265, 128, 110], [107, 109, 393, 266], [438, 72, 62, 89]]"
VOCdevkit/VOC2012/JPEGImages/2010_006598.jpg,"['person', 'person', 'person', 'person']","[[42, 110, 58, 164], [113, 108, 49, 149], [313, 80, 63, 161], [319, 1, 181, 334]]"
VOCdevkit/VOC2012/JPEGImages/2010_006397.jpg,['person'],"[[33, 39, 250, 461]]"
VOCdevkit/VOC2012/JPEGImages/2011_005089.jpg,['person'],"[[161, 81, 311, 294]]"
VOCdevkit/VOC2012/JPEGImages/2008_000045.jpg,['train'],"[[42, 342, 3, 113]]"
VOCdevkit/VOC2012/JPEGImages/2008_001673.jpg,"['bird', 'bird', 'person', 'chair']","[[116, 257, 85, 32], [32, 91, 199, 201], [71, 375, 89, -21], [230, 375, -210, -202]]"
VOCdevkit/VOC2012/JPEGImages/2011_006728.jpg,['person'],"[[229, 121, 178, 240]]"
VOCdevkit/VOC2012/JPEGImages/2007_008932.jpg,"['person', 'person', 'person', 'person', 'diningtable']","[[126, 375, -66, -219], [92, 375, 47, -145], [121, 302, 100, 9], [81, 303, 220, 87], [298, 375, -99, 91]]"
VOCdevkit/VOC2012/JPEGImages/2007_006530.jpg,"['chair', 'sofa', 'chair', 'chair', 'chair', 'chair']","[[176, 282, -136, -90], [180, 330, 36, 170], [262, 375, -18, 125], [167, 208, -120, -131], [168, 251, -165, -210], [159, 175, -100, -90]]"
VOCdevkit/VOC2012/JPEGImages/2007_007815.jpg,"['car', 'person', 'person']","[[45, 286, -14, 115], [44, 126, 194, 183], [55, 130, 80, 80]]"
VOCdevkit/VOC2012/JPEGImages/2008_001534.jpg,"['person', 'person', 'person', 'person']","[[17, 332, 220, 129], [169, 331, 268, 169], [82, 332, 1, -63], [176, 332, -146, -234]]"
VOCdevkit/VOC2012/JPEGImages/2012_003367.jpg,"['person', 'person', 'person', 'person']","[[160, 175, 17, 38], [179, 172, 23, 52], [197, 181, 45, 76], [257, 171, 42, 87]]"
VOCdevkit/VOC2012/JPEGImages/2009_003481.jpg,"['horse', 'horse', 'horse']","[[111, 169, 279, 151], [64, 100, 107, 156], [158, 111, 206, 75]]"
VOCdevkit/VOC2012/JPEGImages/2010_004808.jpg,['cat'],"[[37, 63, 296, 329]]"
VOCdevkit/VOC2012/JPEGImages/2008_003638.jpg,['person'],"[[103, 500, -28, -227]]"
VOCdevkit/VOC2012/JPEGImages/2008_008125.jpg,"['bird', 'bird']","[[107, 333, 112, 34], [119, 250, 11, -10]]"
VOCdevkit/VOC2012/JPEGImages/2011_006135.jpg,['person'],"[[391, 144, 79, 171]]"
VOCdevkit/VOC2012/JPEGImages/2009_000419.jpg,['pottedplant'],"[[1, 13, 399, 487]]"
VOCdevkit/VOC2012/JPEGImages/2011_006379.jpg,['person'],"[[424, 134, 76, 133]]"
VOCdevkit/VOC2012/JPEGImages/2010_006451.jpg,['person'],"[[104, 21, 238, 426]]"
VOCdevkit/VOC2012/JPEGImages/2010_005166.jpg,"['cow', 'person', 'person', 'person', 'person', 'person']","[[193, 129, 161, 113], [442, 1, 58, 161], [116, 21, 93, 189], [164, 27, 89, 102], [253, 35, 72, 129], [314, 42, 73, 111]]"
VOCdevkit/VOC2012/JPEGImages/2011_005182.jpg,['person'],"[[78, 42, 138, 358]]"
VOCdevkit/VOC2012/JPEGImages/2009_004279.jpg,"['horse', 'person', 'person']","[[86, 35, 138, 221], [67, 116, 255, 218], [186, 57, 310, 277]]"
VOCdevkit/VOC2012/JPEGImages/2011_002796.jpg,"['car', 'motorbike', 'motorbike', 'motorbike', 'car', 'motorbike', 'motorbike', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[79, 68, 88, 69], [31, 70, 469, 305], [1, 110, 78, 224], [259, 88, 69, 72], [202, 69, 35, 23], [379, 86, 69, 118], [229, 81, 43, 84], [152, 112, 116, 263], [18, 44, 94, 160], [142, 35, 73, 158], [433, 2, 67, 256], [356, 53, 23, 43], [315, 53, 37, 58], [288, 66, 25, 56], [270, 67, 17, 22]]"
VOCdevkit/VOC2012/JPEGImages/2010_001401.jpg,"['cat', 'person']","[[1, 19, 499, 355], [11, 1, 489, 374]]"
VOCdevkit/VOC2012/JPEGImages/2010_000204.jpg,"['person', 'person', 'person']","[[1, 80, 195, 294], [139, 72, 198, 299], [309, 94, 170, 277]]"
VOCdevkit/VOC2012/JPEGImages/2008_006798.jpg,"['dog', 'person']","[[94, 259, -12, -42], [1, 242, 181, 133]]"
VOCdevkit/VOC2012/JPEGImages/2011_001217.jpg,"['train', 'train']","[[14, 105, 250, 173], [261, 112, 236, 168]]"
VOCdevkit/VOC2012/JPEGImages/2007_000822.jpg,"['motorbike', 'motorbike']","[[165, 346, -67, -116], [168, 323, 63, 30]]"
VOCdevkit/VOC2012/JPEGImages/2008_005063.jpg,"['boat', 'boat', 'person', 'person']","[[28, 46, 229, 269], [187, 375, -186, 125], [133, 375, -53, -135], [147, 349, 81, 61]]"
VOCdevkit/VOC2012/JPEGImages/2008_004892.jpg,"['horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'person', 'person', 'person', 'person', 'person', 'person']","[[92, 308, -72, -164], [102, 298, 29, -70], [99, 307, 103, -21], [103, 292, 186, 82], [88, 286, 285, 163], [117, 307, 313, 193], [66, 201, -57, -95], [74, 200, 46, 2], [71, 181, 120, 98], [86, 177, 183, 157], [65, 184, 286, 239], [68, 214, 343, 286]]"
VOCdevkit/VOC2012/JPEGImages/2012_002368.jpg,['person'],"[[260, 111, 240, 264]]"
VOCdevkit/VOC2012/JPEGImages/2008_005257.jpg,"['bottle', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'tvmonitor', 'diningtable']","[[133, 200, 250, 206], [215, 375, 68, 60], [183, 375, -147, -195], [147, 310, 17, -47], [121, 155, 82, 89], [126, 150, 196, 214], [143, 177, 160, 198], [125, 172, 118, 134], [166, 356, -35, 61]]"
